Ngày,Lần cuối,lag_1,lag_3,lag_7,lag_14,lag_30,pct_change_1d,pct_change_7d,ma7,ma30,ma_spread,vol7,vol30,dow,month,label_price_t_plus_h,label_return_t_plus_h
2000-03-17,14064.0,-1.6450976815872234,-1.6453249715752767,-1.6441007732296007,-1.6418236143062703,-1.6347040648252784,-0.04918006187166498,-0.05287652609186635,-1.6450206932710136,-1.6413562674660842,-0.1862979763558866,-0.5241082958551987,-0.6476710071446213,1.4132669316425506,-1.0310020737852144,14062.0,-0.0001422070534698521
2000-03-20,14062.0,-1.6450976815872234,-1.6447646689278528,-1.6438205760867466,-1.6418236143062703,-1.6347040648252784,-0.1224158142191292,-0.10012210718213076,-1.644900621425167,-1.6412908507375974,-0.18416405259114815,-0.5327527029926755,-0.6465765676223043,-1.4145295286630768,-1.0310020737852144,14059.0,-0.00021334091878822358
2000-03-21,14059.0,-1.6456579386644676,-1.6442043662804289,-1.6432601818010382,-1.642103892184476,-1.6347040648252784,-0.15904931457551524,-0.17884906196708078,-1.6449806693223978,-1.6412534697498908,-0.18874418164714643,-0.5241082958551937,-0.6470558557271732,-0.70758041358667,-1.0310020737852144,14061.0,0.00014225762856533183
2000-03-22,14061.0,-1.6464983242803342,-1.6442043662804289,-1.6435403789438923,-1.642103892184476,-1.6347040648252784,0.024081736336862003,-0.13161580079978982,-1.6449406453737823,-1.6411973982683306,-0.18936874470024886,-0.5268310051337655,-0.6469573810677927,-0.0006312985102631297,-1.0310020737852144,14062.0,7.111869710546903e-05
2000-03-23,14062.0,-1.6459380672030899,-1.6447646689278528,-1.6435403789438923,-1.642103892184476,-1.6347040648252784,-0.012554373051042955,-0.11587063389355967,-1.6448605974765516,-1.6411319815398435,-0.18879622856825654,-0.5312037473682314,-0.6465197360753524,0.7063178165661438,-1.0310020737852144,14059.0,-0.00021334091878822358
2000-03-24,14059.0,-1.6456579386644676,-1.6456051228989887,-1.642979984658184,-1.640422224915243,-1.6347040648252784,-0.15904931457551524,-0.19458975024810748,-1.6449806693223978,-1.641094600552137,-0.19493776525698103,-0.5218318127000997,-0.6473719667067187,1.4132669316425506,-1.0310020737852144,14063.0,0.00028451525713066365
2000-03-27,14063.0,-1.6464983242803342,-1.6450448202515648,-1.6424195903724756,-1.6412630585498595,-1.6341431404199533,0.09734353454550333,-0.16310165646474062,-1.6450206932710136,-1.6410385290705767,-0.1986851435755558,-0.5264829769408713,-0.6458754808205246,-1.4145295286630768,-1.0310020737852144,14064.0,7.110858280594468e-05
2000-03-28,14064.0,-1.6453778101258454,-1.6447646689278528,-1.6424195903724756,-1.640982780671654,-1.6341431404199533,-0.012559581852630548,-0.14736096770606916,-1.6450206932710136,-1.6409731123420903,-0.20123544270899604,-0.5264829769408713,-0.6438875911124519,-0.70758041358667,-1.0310020737852144,14060.0,-0.0002844141069397042
2000-03-29,14060.0,-1.6450976815872234,-1.6456051228989887,-1.642979984658184,-1.6407025027934485,-1.6341431404199533,-0.19565156656653623,-0.1788468227340865,-1.6451007411682446,-1.64094507660131,-0.20545124331736284,-0.5251132502718859,-0.6440484414666076,-0.0006312985102631297,-1.0310020737852144,14062.0,0.0001422475106685633
2000-03-30,14062.0,-1.646218195741712,-1.644484517604141,-1.6438205760867466,-1.6401419470370375,-1.6341431404199533,0.024076525682664187,-0.10012210718213076,-1.6449806693223978,-1.6408983503666763,-0.20258866265736145,-0.5315862628234743,-0.6436537105356712,0.7063178165661438,-1.0310020737852144,14059.0,-0.00021334091878822358
2000-03-31,14059.0,-1.6456579386644676,-1.6442043662804289,-1.6432601818010382,-1.640422224915243,-1.6333017538119656,-0.15904931457551524,-0.17884906196708078,-1.6450607172196292,-1.6409076956136035,-0.2053471494751824,-0.5244412316893533,-0.6437222257366124,1.4132669316425506,-1.0310020737852144,14059.0,0.0
2000-04-03,14059.0,-1.6464983242803342,-1.6453249715752767,-1.642979984658184,-1.640422224915243,-1.6333017538119656,-0.04918006187166498,-0.19458975024810748,-1.6451807890654755,-1.64091704086053,-0.20966704392572963,-0.5205706321659008,-0.6437959303421377,-1.4145295286630768,-0.7391910061849424,14059.0,0.0
2000-04-04,14059.0,-1.6464983242803342,-1.6447646689278528,-1.6438205760867466,-1.6398616691588321,-1.6338626782172907,-0.04918006187166498,-0.14736096770606916,-1.6451807890654755,-1.6409076956136035,-0.2100313723733611,-0.5205706321659008,-0.643874849457466,-0.70758041358667,-0.7391910061849424,14059.0,0.0
2000-04-05,14059.0,-1.6464983242803342,-1.6456051228989887,-1.6426997875153297,-1.6393011134024211,-1.6347040648252784,-0.04918006187166498,-0.21032819993307333,-1.6453408848599378,-1.6408703146258967,-0.21773431669483173,-0.5244412316893551,-0.6451775953310572,-0.0006312985102631297,-0.7391910061849424,14056.0,-0.00021338644284799773
2000-04-06,14056.0,-1.6464983242803342,-1.6456051228989887,-1.6424195903724756,-1.6393011134024211,-1.6347040648252784,-0.15907275918451264,-0.27328647777549003,-1.6456610764488617,-1.6408609693789697,-0.23058990620431283,-0.5300740651707673,-0.645761052323175,0.7063178165661438,-0.7391910061849424,14055.0,-7.11439954467843e-05
2000-04-07,14055.0,-1.6473387098962007,-1.6456051228989887,-1.6435403789438923,-1.6398616691588321,-1.6347040648252784,-0.0858187791815353,-0.226086802237392,-1.6458611961919394,-1.6408609693789697,-0.23839694436796385,-0.5154884901222058,-0.645761052323175,1.4132669316425506,-0.7391910061849424,14055.0,0.0
2000-04-10,14055.0,-1.6476188384348227,-1.6456051228989887,-1.642979984658184,-1.6407025027934485,-1.6347040648252784,-0.04918006187166498,-0.2575614603041668,-1.646141363832248,-1.6408609693789697,-0.24932679779706737,-0.5241082958552304,-0.645761052323175,-1.4145295286630768,-0.7391910061849424,14056.0,7.114905727499111e-05
